Actuals,Predicteds
1.0,1.05684811979
1.0,1.0
1.0,1.16837763961
1.0,1.04232506941
1.0,1.10188190437
1.0,1.43757140832
1.0,1.84196163576
1.0,1.46974221717
1.0,1.673399712
3.0,1.29215910112
2.0,1.73429734314
1.0,1.15215080807
1.0,1.05883060582
1.0,1.222566224
1.0,1.34694483653
1.0,1.12812445841
1.0,1.30122085117
1.0,1.50867072728
1.0,1.05032328984
1.0,1.22438643395
1.0,1.22399298771
1.0,1.12297601692
1.0,1.07594818152
2.0,1.14642135624
1.0,1.29143439496
1.0,1.11526773438
1.0,1.31507171044
2.0,1.54246363544
1.0,1.17643032082
1.0,1.32086771373
1.0,1.06538176627
1.0,1.12607809977
1.0,1.11791124201
1.0,1.00830142853
1.0,1.10811876559
1.0,1.10188190437
1.0,1.17944179691
1.0,3.09278699224
1.0,1.01663717165
1.0,1.40023633366
1.0,1.14536897405
1.0,1.09844063008
1.0,1.16060377075
1.0,1.05883060582
1.0,1.26678382348
1.0,1.02075150452
1.0,1.18425692615
2.0,1.01663717165
1.0,1.22178625298
1.0,1.17031984774
1.0,1.21713793593
1.0,1.10534865893
1.0,1.39277337618
1.0,1.11323307517
1.0,1.05486749143
1.0,1.0
1.0,1.13549801015
1.0,1.06737223638
1.0,1.11580234563
1.0,1.59941577869
1.0,1.02809039476
1.0,1.03145306778
1.0,1.13694060557
1.0,1.10653618452
1.0,1.00830142853
1.0,1.10653618452
1.0,1.12812445841
1.0,1.05032328984
5.0,3.52565961693
2.0,1.74679896014
1.0,1.97319196609
1.0,1.38939801277
1.0,1.2896423192
1.0,1.03988377054
1.0,1.00830142853
1.0,1.11688743859
1.0,1.19275238047
1.0,1.3034038853
1.0,1.27365181108
2.0,1.15467584361
1.0,1.37401138141
1.0,2.01056983955
1.0,1.32366623386
2.0,1.95608804454
1.0,1.04085892149
2.0,1.06737223638
2.0,1.18799410441
2.0,1.75055809461
1.0,1.3625287454
1.0,1.05538742631
1.0,1.10970247757
1.0,1.05883060582
1.0,1.06538176627
1.0,1.01663717165
1.0,1.29223639522
1.0,1.07394972733
1.0,1.18278460887
1.0,1.06693464935
2.0,1.12812445841
1.0,1.03341160159
1.0,1.551459357
1.0,1.05456736522
1.0,1.01663717165
2.0,1.69312232422
1.0,1.01663717165
1.0,1.01663717165
1.0,1.71107365202
1.0,1.25372436791
1.0,1.27330056198
1.0,1.23167295593
1.0,1.02500722933
1.0,1.3207580552
2.0,1.06236450199
1.0,1.25758585823
1.0,1.08314948063
1.0,1.19539583899
1.0,1.02500722933
2.0,1.12147030278
1.0,1.13946933366
1.0,1.1635949345
1.0,1.25804457935
1.0,1.5115736108
1.0,1.95136839264
1.0,1.0
1.0,1.22030195642
2.0,1.74876793943
1.0,1.20982333269
1.0,1.15736562272
1.0,1.2374925107
2.0,1.07181703383
1.0,1.00830142853
1.0,1.18635545795
1.0,1.40493818965
1.0,1.09985949796
2.0,1.19750421255
1.0,1.15736562272
1.0,1.50914886032
1.0,1.03341160159
1.0,1.09276016471
1.0,1.16521779136
1.0,1.09985949796
1.0,1.40496076049
1.0,1.41986785381
2.0,1.10781115671
1.0,1.66014122903
2.0,1.47249372915
2.0,1.17635657147
1.0,1.35933862149
3.0,2.0307799034
2.0,1.52623268003
1.0,1.21989287589
1.0,1.38931786546
2.0,1.75386961462
1.0,1.39107390921
1.0,1.0
1.0,1.07951050481
1.0,1.06737223638
1.0,1.12797389218
1.0,1.0
1.0,1.00830142853
1.0,1.32810923914
1.0,1.00830142853
1.0,1.86289466014
1.0,1.42503979498
1.0,1.10856471732
1.0,1.211842837
1.0,1.0376214051
2.0,1.2544
1.0,1.1721213462
1.0,1.36849652148
1.0,1.16421436997
1.0,1.0
1.0,1.30934025895
1.0,1.41338487278
1.0,1.45273075352
1.0,1.36800103302
1.0,1.59915723392
1.0,1.24829656788
1.0,1.21738292836
1.0,1.13610992228
1.0,1.17031984774
1.0,1.11218058775
1.0,1.22867619333
1.0,1.33644650024
1.0,1.3995948187
1.0,1.2269893788
1.0,1.03988377054
1.0,1.39971575402
1.0,1.33934014062
1.0,1.60405452239
1.0,1.12252717558
1.0,1.0
1.0,1.04185028843
1.0,1.01663717165
1.0,1.09753817062
1.0,1.27830342418
1.0,1.15467584361
1.0,1.04338593247
2.0,1.25531636319
1.0,1.480323563
1.0,1.43255760176
1.0,1.64908466463
1.0,1.00830142853
1.0,1.39376801757
1.0,1.19805818126
1.0,1.28217142047
1.0,1.03791911034
1.0,1.0230566796
1.0,1.56435741843
1.0,1.29148003629
1.0,1.76549692536
3.0,1.22272286954
1.0,1.45732910239
1.0,1.00830142853
1.0,1.05883060582
1.0,1.18480782257
1.0,1.1457910673
1.0,1.27629515053
1.0,1.07907043641
1.0,1.06339315384
1.0,1.03341160159
1.0,1.01663717165
1.0,1.13344497176
1.0,1.12147030278
1.0,1.13854477397
1.0,1.2554743908
1.0,1.04185028843
1.0,1.03341160159
21.0,19.7071418134
1.0,1.16421436997
1.0,1.1789043448
1.0,1.20612164003
1.0,1.25033182576
1.0,1.31550666104
1.0,1.57252526477
1.0,1.62732454643
1.0,1.14533768897
1.0,1.13177206307
1.0,1.04185028843
1.0,1.41060334745
1.0,1.04171611605
1.0,1.06524608708
2.0,1.35051697968
1.0,1.32518838858
1.0,1.27662521299
1.0,1.10301623091
1.0,1.13694060557
1.0,1.04185028843
1.0,1.10450950939
1.0,1.05684811979
1.0,1.07594818152
1.0,1.08455844123
1.0,1.4362414461
1.0,1.12821216558
1.0,1.14640574623
1.0,1.09604961377
1.0,1.03341160159
1.0,1.01663717165
1.0,1.16837763961
1.0,1.36726588338
1.0,1.17887725365
1.0,1.05456736522
1.0,1.71365846495
1.0,1.20870510755
1.0,1.09118859318
1.0,1.13678945214
1.0,1.04171611605
1.0,1.4512013869
3.0,1.85122807185
1.0,1.10856471732
1.0,1.17525884376
1.0,1.02500722933
1.0,1.02500722933
1.0,1.06236450199
1.0,1.40108231308
1.0,1.09118859318
1.0,1.06140639909
1.0,1.2984734163
1.0,1.30655694826
1.0,1.08716532154
1.0,1.27459742077
1.0,1.35890675055
1.0,1.33801150752
2.0,1.08455844123
1.0,1.04834878788
2.0,1.45677723011
1.0,1.12668746879
1.0,1.98358603635
1.0,1.08255200297
3.0,1.89742125774
1.0,2.32063665967
2.0,1.35882250994
1.0,1.10046173217
1.0,1.45205154238
1.0,1.21737462997
2.0,1.81274301765
2.0,1.14121570956
1.0,1.01663717165
1.0,1.14022267882
2.0,1.13488626285
1.0,1.05684811979
1.0,1.13694060557
1.0,1.28502036731
1.0,1.17522198716
1.0,1.31566895566
1.0,1.00830142853
1.0,1.26849350596
1.0,1.80972939063
1.0,1.08497800874
1.0,1.06737223638
1.0,1.29317083746
1.0,1.1635949345
1.0,1.03145306778
2.0,1.73707307247
1.0,1.59868907852
1.0,1.00830142853
1.0,1.08455844123
1.0,1.19654719815
1.0,1.04185028843
1.0,1.0230566796
1.0,1.03341160159
3.0,1.5857064669
2.0,1.04185028843
1.0,1.15314901833
1.0,1.11934262582
1.0,1.11017954857
1.0,1.64103525378
1.0,1.22907123009
1.0,1.04185028843
1.0,1.53301347647
1.0,1.03341160159
1.0,1.52788017335
1.0,1.14409778929
1.0,1.08255200297
1.0,1.14640574623
1.0,1.10248469194
1.0,1.0230566796
1.0,1.1479437226
1.0,1.11190334192
1.0,1.11218058775
1.0,1.23669223348
1.0,1.02500722933
2.0,1.04185028843
1.0,1.11309438236
1.0,1.02500722933
1.0,1.45492122223
1.0,1.02500722933
3.0,2.76873501236
1.0,1.09679376593
4.0,1.17580764356
1.0,1.02949639166
2.0,1.48413390956
1.0,1.22976205669
1.0,1.57439536419
2.0,1.65330056198
1.0,1.12361372261
1.0,1.12607809977
1.0,1.00830142853
1.0,1.16005853105
1.0,1.19055809461
1.0,1.20014616347
1.0,1.28615166554
1.0,1.08255200297
3.0,2.15936053753
1.0,1.044405357
1.0,1.08716532154
2.0,1.62714403383
1.0,1.13694060557
1.0,1.12503903033
1.0,1.12199095553
1.0,1.5418522086
1.0,1.08411734502
1.0,1.28048365442
1.0,1.15467584361
1.0,1.03988377054
1.0,3.23711633805
1.0,1.31345896141
1.0,1.07824657583
1.0,1.28680290159
5.0,3.47604431866
5.0,3.47604431866
1.0,1.0
1.0,1.18317137583
1.0,1.07594818152
1.0,1.09320301551
1.0,1.10248469194
1.0,1.05032328984
1.0,1.36308062034
1.0,1.03341160159
2.0,1.09118859318
4.0,3.4969
1.0,1.13395288611
1.0,1.09331060362
1.0,1.01663717165
1.0,1.1682355531
1.0,1.06309181715
1.0,1.19915053793
1.0,1.16302780477
1.0,1.04185028843
1.0,1.05942150202
1.0,1.0
1.0,1.20870510755
1.0,1.22059240143
1.0,1.19089774027
1.0,1.01469460599
1.0,1.01663717165
1.0,1.01663717165
1.0,1.08813497808
2.0,1.60607790373
1.0,1.32746976829
1.0,1.11934262582
1.0,1.09178844911
1.0,1.31098905888
2.0,1.18153606
1.0,1.07371961673
1.0,1.01663717165
1.0,1.15022363799
1.0,1.27499817269
1.0,1.01663717165
1.0,1.1594402023
1.0,1.13283377782
1.0,1.05384297244
1.0,1.07951050481
1.0,1.06236450199
1.0,1.08598823898
1.0,1.36429685192
1.0,1.33242085529
1.0,1.03690285707
1.0,1.30469241157
1.0,1.29811340149
1.0,1.17379213229
1.0,1.64521057832
1.0,1.25038010733
2.0,1.01663717165
1.0,1.60173949377
1.0,1.15322203659
1.0,1.12055787887
1.0,1.15467584361
1.0,1.12670294397
1.0,1.24541090835
1.0,1.46774530103
1.0,1.20371722593
1.0,1.77241109132
1.0,1.2044705346
1.0,1.3324377699
1.0,1.0
2.0,1.33355598908
1.0,1.60639761427
1.0,1.42283895563
1.0,1.08255200297
1.0,1.13177206307
2.0,1.0
1.0,1.25804457935
1.0,1.14740146519
1.0,1.069958392
2.0,1.46826673569
1.0,1.05032328984
1.0,1.09582025818
1.0,1.0
1.0,1.08314948063
1.0,1.33918276242
1.0,1.15629247099
2.0,1.22652020917
1.0,1.20024339236
1.0,1.34918281298
1.0,1.18829112855
1.0,1.22485519533
1.0,1.0672364305
1.0,1.60971819861
1.0,1.01663717165
1.0,1.03772413599
1.0,1.241752196
1.0,1.00830142853
1.0,1.21052466373
1.0,1.45151811893
1.0,1.13398392157
2.0,2.32046612251
1.0,1.09668555389
1.0,1.12488056837
1.0,1.07165058364
1.0,1.20291112432
1.0,1.38124036851
1.0,1.05736854249
1.0,1.51796942305
1.0,1.39385961045
1.0,1.07654383426
1.0,1.09985949796
1.0,1.0728089534
1.0,1.20870510755
1.0,1.28266574234
1.0,1.22826171041
1.0,1.07394972733
2.0,1.46879772855
1.0,1.07581183113
1.0,1.06796551085
1.0,1.12661529548
1.0,1.3906088219
1.0,1.77220817912
1.0,1.03341160159
1.0,1.22652020917
1.0,1.31507171044
1.0,1.54454290206
1.0,1.18153606
4.0,1.46826673569
1.0,1.21635311732
1.0,1.06140639909
1.0,1.12828439003
1.0,1.01663717165
1.0,1.62693829793
2.0,1.53482534516
1.0,1.17626701244
1.0,1.55749854146
2.0,1.21091604564
1.0,1.06737223638
1.0,1.01663717165
1.0,1.39384829314
1.0,1.04185028843
1.0,1.11934262582
1.0,1.22976205669
1.0,1.11014874783
1.0,1.21208910578
1.0,1.23960520638
2.0,1.68541090835
1.0,1.13688848746
2.0,1.74801384075
2.0,1.74801384075
2.0,1.60672295225
1.0,1.06892656889
1.0,1.17944179691
4.0,1.04834878788
1.0,1.07594818152
1.0,1.09306557613
1.0,1.01663717165
1.0,1.36353516429
1.0,1.11934262582
2.0,1.50587449166
1.0,1.05684811979
3.0,1.32895635617
1.0,1.54300917638
2.0,1.34041637284
2.0,1.1594402023
1.0,1.0
1.0,1.15087096819
1.0,1.25035873128
1.0,1.01663717165
1.0,1.11271445866
1.0,1.26275791968
1.0,1.3633343176
1.0,1.41603958828
1.0,1.1788390786
1.0,1.13443504736
1.0,1.03145306778
1.0,1.56321296541
1.0,1.26208554209
1.0,1.02500722933
1.0,1.09783894923
1.0,1.14568046452
1.0,1.1416682714
1.0,1.06737223638
2.0,1.29775879518
2.0,1.29775879518
1.0,1.08455844123
1.0,1.19736036584
1.0,1.02500722933
1.0,1.02500722933
1.0,2.08762797845
1.0,1.13854477397
2.0,1.18372201974
1.0,1.77618548973
1.0,1.04185028843
1.0,1.43573384055
1.0,1.31062700275
1.0,1.41824425569
1.0,1.12812445841
1.0,1.04821419769
1.0,1.21681483053
1.0,1.34899431874
1.0,1.3386759241
2.0,1.33134783836
1.0,1.19328932311
1.0,1.0672364305
1.0,1.36849652148
1.0,1.29658334547
1.0,1.03341160159
1.0,1.01663717165
1.0,1.37080295265
1.0,1.22409553785
1.0,1.09568265437
1.0,1.18845584744
1.0,1.13177206307
1.0,1.11819212912
1.0,1.09118859318
1.0,1.89768217058
1.0,1.11495913475
1.0,1.19961444379
1.0,1.75523497808
2.0,1.78362629661
1.0,1.04185028843
1.0,1.24605174828
1.0,1.17235307532
1.0,1.36327942279
1.0,1.02500722933
1.0,1.02500722933
1.0,1.02848427125
1.0,1.23039885827
1.0,1.03791911034
1.0,1.78058107775
1.0,1.07394972733
1.0,1.18829112855
1.0,1.05032328984
1.0,1.47562778168
1.0,1.0
1.0,1.11251836562
1.0,1.32417975578
1.0,1.42852269481
1.0,1.1987611678
1.0,1.31287892294
1.0,1.05032328984
1.0,1.01663717165
2.0,1.32910790137
1.0,1.93364915045
1.0,1.57322706686
1.0,1.0
1.0,1.02500722933
1.0,1.03341160159
2.0,1.11059510781
2.0,1.64002787845
1.0,1.27112645814
1.0,1.04535575747
1.0,1.32795786204
1.0,1.09582025818
1.0,1.07594818152
1.0,1.08813497808
1.0,1.36341580223
1.0,1.39338265453
1.0,1.15530857121
1.0,1.02848427125
1.0,1.02500722933
1.0,1.16047818872
1.0,1.12647577151
1.0,1.26309382749
1.0,1.03341160159
1.0,1.20083002778
1.0,1.16530692878
1.0,1.16629507595
1.0,1.25429118979
1.0,1.33957743059
1.0,1.07951050481
1.0,2.52614917782
1.0,1.05032328984
2.0,1.64082966192
1.0,1.00830142853
1.0,1.1594402023
1.0,1.32402327086
1.0,1.11934262582
1.0,1.05032328984
1.0,1.10248469194
2.0,1.18635545795
1.0,1.15039608205
2.0,2.43178297233
1.0,1.0
1.0,1.14908588118
1.0,1.11218058775
1.0,1.31499373638
1.0,1.03791911034
1.0,2.12596819386
1.0,1.35466310356
1.0,1.11934262582
1.0,1.23571206207
2.0,1.8218836258
1.0,1.40924367602
3.0,1.1457910673
1.0,1.07092034611
1.0,1.0938034248
2.0,1.1710777433
1.0,1.54849652148
1.0,1.1779724768
1.0,1.10511301515
1.0,1.63905463971
1.0,1.0463761436
1.0,1.05486749143
1.0,1.11495913475
1.0,1.07454482672
1.0,1.09320301551
4.0,1.05032328984
6.0,3.94339823958
1.0,1.26244861954
1.0,1.11934262582
1.0,1.03341160159
1.0,1.05883060582
1.0,1.00830142853
1.0,1.01469460599
1.0,1.64691533756
1.0,1.10856471732
1.0,1.39680338942
1.0,1.18216025202
1.0,1.13488626285
1.0,1.09306557613
1.0,1.0
1.0,1.02500722933
1.0,1.11059510781
1.0,1.15260553275
1.0,1.12607809977
2.0,1.44567738657
1.0,1.22503797873
1.0,1.11421428535
1.0,1.05684811979
1.0,1.0
1.0,1.30471012972
1.0,1.05883060582
1.0,1.02500722933
1.0,1.19915053793
5.0,1.05032328984
1.0,1.24567110773
2.0,1.06796551085
3.0,2.64248644136
1.0,1.0230566796
1.0,1.10714024363
1.0,1.19089774027
1.0,1.27677374456
1.0,1.2925850877
1.0,1.08054742239
1.0,1.25846490552
1.0,1.35882250994
4.0,3.77968864351
1.0,1.20783812976
1.0,1.02500722933
5.0,1.95428743272
1.0,1.12873438079
1.0,1.05384297244
3.0,1.36821134187
1.0,1.21406729642
1.0,1.05384297244
1.0,1.29052734322
1.0,1.45047710183
3.0,1.20142725292
1.0,1.06737223638
1.0,1.0
1.0,1.069958392
1.0,1.10346115483
1.0,1.06737223638
1.0,1.09477603648
1.0,1.36717592927
1.0,1.2251882872
1.0,1.11421428535
1.0,1.01663717165
2.0,1.20266519466
1.0,1.58871659131
3.0,1.27791788865
1.0,1.07078431469
1.0,1.41979818856
1.0,1.05032328984
1.0,1.12934446801
1.0,1.32023401808
1.0,1.08813497808
1.0,1.2802681537
1.0,1.4563480638
2.0,1.10856471732
1.0,1.1025
2.0,1.0
1.0,1.23808826115
1.0,1.25100084276
1.0,1.02500722933
1.0,1.47874377725
1.0,1.19446974996
1.0,1.04185028843
1.0,1.32951789267
1.0,1.07454482672
3.0,1.77727482831
1.0,1.31402241571
1.0,1.0
1.0,1.09118859318
1.0,1.17254833996
1.0,1.02500722933
1.0,1.07394972733
4.0,2.92407506969
1.0,1.16899834664
1.0,1.38385029053
1.0,1.35891876803
3.0,1.36271133263
1.0,1.81269047909
1.0,1.23420808946
1.0,1.15025509318
4.0,1.26180357643
1.0,1.11323307517
1.0,1.03145306778
1.0,1.0463761436
1.0,1.0230566796
1.0,1.24670903151
1.0,1.42984367628
1.0,1.0672364305
1.0,1.35071486385
1.0,1.69487658446
1.0,1.34315669393
1.0,1.06538176627
1.0,1.06944995667
1.0,1.51814935009
1.0,1.11031805968
1.0,1.25531636319
1.0,1.0230566796
1.0,1.08024366471
1.0,1.21154794954
1.0,1.07195313083
2.0,1.46897460058
1.0,1.0659042856
1.0,1.72935658713
1.0,1.06806458534
1.0,1.27121955832
1.0,1.25315767414
1.0,1.44420853527
1.0,1.08255200297
1.0,1.13694060557
1.0,1.2024465814
1.0,1.06796551085
1.0,1.19603962507
1.0,1.10450950939
1.0,1.06538176627
2.0,2.06936875286
1.0,1.28048365442
1.0,1.03988377054
1.0,1.0
1.0,1.10400062739
1.0,1.47244533799
1.0,1.14587945855
1.0,1.14381705218
1.0,1.05883060582
1.0,1.05032328984
1.0,1.63057272222
1.0,1.09178844911
1.0,1.36418779133
1.0,1.10630260873
1.0,1.00830142853
1.0,1.11059510781
2.0,1.01663717165
1.0,1.0
1.0,1.06737223638
2.0,1.90390398025
1.0,1.04185028843
1.0,1.18760654994
1.0,1.09292814538
1.0,1.55464347852
1.0,1.21572496424
1.0,1.14327577043
1.0,1.10653618452
1.0,1.23020882603
1.0,1.02500722933
1.0,1.49066967317
1.0,1.10319531573
1.0,1.76745693056
1.0,1.15322203659
1.0,1.04834878788
1.0,1.23357030277
1.0,1.10594954848
1.0,1.10113061894
1.0,1.44687730668
1.0,1.41577052829
1.0,2.50850223984
2.0,1.33859707092
3.0,1.48693044066
3.0,1.48693044066
1.0,1.41439175236
1.0,1.14640574623
1.0,1.07593748821
1.0,1.08903884252
1.0,1.03341160159
1.0,1.24541090835
1.0,1.06236450199
1.0,1.16151663956
2.0,1.17317015371
1.0,1.07594818152
1.0,1.65656218941
1.0,1.19055809461
1.0,1.16729939341
1.0,1.08255200297
1.0,1.38890867949
1.0,1.00830142853
1.0,1.37887898334
1.0,1.42808083338
1.0,1.1380928317
1.0,1.47168399064
1.0,1.09985949796
1.0,1.05883060582
1.0,1.07680766333
1.0,1.18153606
1.0,1.15791022927
1.0,1.30330391355
1.0,1.18975893517
1.0,1.069958392
1.0,1.56277413776
1.0,1.02500722933
1.0,1.03690285707
1.0,1.14702282457
2.0,1.01663717165
2.0,1.10537822831
1.0,1.0
1.0,1.78534814602
1.0,1.02500722933
1.0,1.17569680254
1.0,1.18372201974
1.0,1.16316957424
1.0,1.0
1.0,1.13694060557
1.0,1.35110527285
2.0,1.72068810915
1.0,1.99946777946
1.0,1.31010853892
1.0,1.33043210759
1.0,1.13078315046
1.0,1.26680533948
1.0,1.13755290622
1.0,1.4043723038
2.0,1.51617724254
1.0,1.06892656889
1.0,1.45314909152
1.0,1.06538176627
1.0,1.0
1.0,1.13549801015
1.0,1.83843751031
1.0,1.25365331462
2.0,1.20288452871
1.0,1.05883060582
1.0,1.03145306778
1.0,1.22391776228
1.0,1.0230566796
1.0,1.00830142853
1.0,1.17898180846
1.0,1.25963931434
1.0,1.54080007852
2.0,1.08411734502
1.0,1.20920791053
1.0,1.00830142853
1.0,1.05032328984
1.0,1.11791124201
1.0,1.17004068706
1.0,1.05032328984
1.0,1.02500722933
1.0,1.09985949796
1.0,1.17806210073
1.0,1.56155573243
1.0,1.23896602653
2.0,1.71530468272
1.0,1.21248063428
1.0,1.5501314309
1.0,1.05736854249
4.0,3.05057832411
1.0,1.32486738813
1.0,1.0
2.0,1.1416682714
1.0,1.09074615062
1.0,1.50657915643
2.0,1.06515257546
1.0,1.14640574623
1.0,1.09320301551
1.0,1.04834878788
1.0,1.14022267882
1.0,1.58103932953
1.0,1.10346115483
4.0,2.71118796513
1.0,1.14533768897
2.0,1.65330056198
1.0,1.09972164077
1.0,1.08255200297
3.0,2.29037752741
1.0,1.50285299755
1.0,1.13854477397
1.0,1.19494868658
1.0,1.12812445841
1.0,1.17317015371
1.0,1.24024455107
1.0,1.07824657583
2.0,1.11995016993
1.0,1.06037870884
1.0,1.3328930265
1.0,1.18893852443
1.0,1.0463761436
1.0,1.09477603648
1.0,1.10450950939
1.0,1.03341160159
1.0,1.15836608897
2.0,1.27236121164
1.0,1.01469460599
1.0,1.19275238047
1.0,1.12776227894
1.0,1.51155355409
1.0,1.1857892623
1.0,1.12755077032
1.0,1.14381705218
1.0,1.07567548939
1.0,1.44696580805
1.0,1.16213552167
1.0,1.39680338942
1.0,1.15322203659
1.0,1.13603734499
1.0,1.09306557613
1.0,1.18278460887
1.0,1.35143979944
2.0,1.67781183004
1.0,1.3122823114
1.0,1.26568173287
1.0,1.10248469194
1.0,1.1792990392
1.0,1.09118859318
1.0,1.10196858544
1.0,1.18635545795
1.0,1.13694060557
1.0,1.20142725292
1.0,1.13654766926
2.0,1.90785855422
1.0,1.07594818152
1.0,1.45487995071
1.0,1.45252296374
1.0,1.09783894923
1.0,1.1635949345
1.0,1.00830142853
1.0,1.05684811979
1.0,1.23794755275
1.0,1.20622834047
1.0,1.12934446801
4.0,3.77968864351
1.0,1.28987516528
1.0,1.04185028843
1.0,1.17417742631
2.0,1.10196858544
2.0,1.06037870884
1.0,1.07520579131
1.0,1.0
2.0,1.18153606
1.0,1.07195313083
3.0,2.21831532292
1.0,1.16677323206
2.0,1.56466727374
3.0,1.06892656889
2.0,1.4857351365
2.0,1.4857351365
1.0,1.17931969421
1.0,1.08107364714
1.0,1.13694060557
1.0,1.27404656006
2.0,1.48796149353
1.0,1.22161982618
1.0,1.06094186411
1.0,1.17953147672
1.0,1.30906122651
1.0,1.11934262582
1.0,1.43839472455
1.0,1.25812084632
1.0,1.514865318
1.0,1.05883060582
3.0,1.73467346673
1.0,1.04834878788
1.0,1.07394972733
1.0,1.55163496917
1.0,1.04185028843
1.0,1.02081791117
1.0,1.12812445841
1.0,1.10188190437
1.0,1.62481528589
1.0,1.31664609096
1.0,1.22335784621
1.0,1.04185028843
1.0,1.5024893189
1.0,1.01663717165
1.0,1.59509679367
1.0,1.29965580766
1.0,1.28657666082
1.0,1.04834878788
1.0,1.32180626818
1.0,1.21730874092
2.0,1.28113345409
1.0,1.04535575747
1.0,1.08890166516
1.0,1.10511301515
2.0,1.15439335047
2.0,1.36434221566
1.0,1.03341160159
1.0,1.2510930951
1.0,1.16451858714
1.0,1.5557244851
1.0,1.05486749143
1.0,1.10856471732
1.0,1.12668746879
3.0,1.2999721695
1.0,1.17197903222
1.0,1.02500722933
3.0,2.11010676612
3.0,2.11010676612
1.0,1.01663717165
1.0,1.02500722933
3.0,1.14372874051
1.0,1.22015674687
1.0,1.07594818152
1.0,1.09328935454
1.0,1.17898180846
1.0,1.23952950271
3.0,1.34632953063
1.0,1.16724658405
1.0,1.80188996335
1.0,1.3338943284
1.0,1.46189849803
1.0,1.03341160159
3.0,2.12861505222
1.0,1.07447434329
1.0,2.1053295589
3.0,1.34632953063
1.0,1.56248177611
1.0,1.38709853989
1.0,1.04607722788
2.0,1.3676817179
1.0,1.14740146519
3.0,1.0230566796
1.0,1.08455844123
1.0,1.19479458622
4.0,2.72967668533
2.0,2.18272117378
2.0,1.02949639166
1.0,1.23274812567
1.0,1.0
1.0,1.11323307517
1.0,1.05387787389
1.0,1.11706954166
39.0,38.3476509604
39.0,38.3476509604
1.0,1.90133411351
1.0,1.51378680982
1.0,1.5347948919
1.0,1.64397509088
1.0,1.33763393175
1.0,1.0230566796
1.0,1.24141913827
5.0,3.83128663348
1.0,1.29206523728
1.0,1.26077575696
1.0,1.08612523271
1.0,1.24326075673
3.0,1.6624359747
1.0,1.23914985975
1.0,1.17487420724
1.0,1.14908588118
1.0,1.71160132378
1.0,1.13488626285
1.0,1.07092034611
1.0,1.15425211686
1.0,1.07594818152
1.0,1.12812445841
1.0,1.24326075673
1.0,1.21421214318
1.0,1.15836608897
1.0,1.41577052829
1.0,1.04185028843
1.0,1.00830142853
1.0,1.14316647355
2.0,1.25213338276
1.0,1.35684811275
1.0,1.08455844123
1.0,1.17953147672
1.0,1.05684811979
1.0,1.05869534444
1.0,1.43216691268
1.0,1.11934262582
1.0,1.89267271502
1.0,1.26971055225
2.0,1.66968806893
1.0,1.0230566796
1.0,1.11934262582
2.0,1.40120764411
1.0,1.14372874051
4.0,1.25035873128
5.0,1.30481600719
1.0,1.12403359881
2.0,1.32622534153
1.0,1.03145306778
1.0,1.06538176627
1.0,1.09118859318
1.0,1.12812445841
1.0,1.01663717165
1.0,1.21626204846
1.0,1.04834878788
1.0,1.09320301551
1.0,1.1594402023
1.0,1.57049911073
1.0,1.25467314499
1.0,1.06339315384
1.0,1.17992264012
1.0,1.07494872221
1.0,1.10842631563
1.0,1.03791911034
1.0,1.49724929716
2.0,1.07394972733
1.0,1.0230566796
2.0,1.36741729226
1.0,1.29069839927
1.0,1.0
1.0,1.66182233663
1.0,1.31147411357
1.0,1.49309541556
1.0,1.05288872076
1.0,1.10548686835
3.0,1.95845910376
1.0,1.11783935034
3.0,2.70105102995
2.0,1.72870510755
1.0,1.57462468861
1.0,1.01663717165
1.0,1.7059385513
1.0,1.18379599961
3.0,2.36710294732
1.0,1.09320301551
1.0,1.19650292886
1.0,1.20600453072
1.0,1.23088494391
1.0,1.56191598163
1.0,1.03690285707
1.0,1.62466189989
1.0,1.15467584361
1.0,1.01663717165
1.0,1.25204098414
1.0,1.07394972733
2.0,1.1635949345
1.0,1.05869534444
2.0,1.93362388197
1.0,1.02500722933
1.0,1.07594818152
1.0,1.04834878788
2.0,1.06309713178
1.0,1.36243549798
1.0,1.87656006686
1.0,1.09320301551
1.0,1.07195313083
1.0,1.43486557721
1.0,1.00830142853
1.0,1.12517926767
1.0,1.0
1.0,1.07803422792
1.0,1.28266574234
1.0,1.32920550667
1.0,1.18216025202
1.0,1.06538176627
1.0,1.08411734502
1.0,1.18690684221
1.0,1.01663717165
1.0,1.00830142853
3.0,2.11010676612
1.0,1.12668746879
1.0,1.40797369032
1.0,1.53967396479
1.0,1.09783894923
1.0,1.1635949345
1.0,1.12562863886
2.0,1.35692731798
1.0,1.12972239732
1.0,1.55170966665
1.0,1.03145306778
1.0,1.63096388615
4.0,1.77183398288
1.0,1.33447803563
1.0,1.40329976448
39.0,39.0
1.0,1.24869897099
1.0,1.38551081779
1.0,1.22826171041
1.0,1.09433286715
1.0,1.03145306778
1.0,1.09582025818
2.0,1.069958392
1.0,1.24654598167
1.0,1.01469460599
1.0,1.12972239732
1.0,1.23960520638
1.0,1.08455844123
1.0,1.07854469949
3.0,2.15285681041
1.0,1.20856058966
1.0,1.26143691168
1.0,1.25933290761
3.0,1.26284427364
1.0,1.47760338916
1.0,1.18621228244
1.0,1.04535575747
1.0,1.24463361619
1.0,1.05288872076
1.0,1.15529290081
2.0,1.1911846649
